No,criterion,max_depth,min_samples_split,min_samples_leaf,ccp_alpha,class_weight,Cross-Val,Acc
79,gini,,3,5,0.1,,Stratified K-Fold (5),0.5
79,gini,,3,5,0.1,,Leave-One-Out,0.0
79,gini,,3,5,0.1,,K-Fold (10),0.437
79,gini,,3,5,0.1,,Stratified K-Fold (10),0.5
80,gini,,3,5,0.1,balanced,K-Fold (5),0.542
80,gini,,3,5,0.1,balanced,Stratified K-Fold (5),0.5
80,gini,,3,5,0.1,balanced,Leave-One-Out,0.0
80,gini,,3,5,0.1,balanced,K-Fold (10),0.463
80,gini,,3,5,0.1,balanced,Stratified K-Fold (10),0.5
81,gini,,4,1,0.0,,K-Fold (5),0.995
81,gini,,4,1,0.0,,Stratified K-Fold (5),0.987
81,gini,,4,1,0.0,,Leave-One-Out,0.989
81,gini,,4,1,0.0,,K-Fold (10),0.997
81,gini,,4,1,0.0,,Stratified K-Fold (10),0.982
82,gini,,4,1,0.0,balanced,K-Fold (5),0.992
82,gini,,4,1,0.0,balanced,Stratified K-Fold (5),0.987
82,gini,,4,1,0.0,balanced,Leave-One-Out,0.995
82,gini,,4,1,0.0,balanced,K-Fold (10),0.997
82,gini,,4,1,0.0,balanced,Stratified K-Fold (10),0.982
83,gini,,4,1,0.001,,K-Fold (5),0.995
83,gini,,4,1,0.001,,Stratified K-Fold (5),0.987
83,gini,,4,1,0.001,,Leave-One-Out,0.989
83,gini,,4,1,0.001,,K-Fold (10),0.997
83,gini,,4,1,0.001,,Stratified K-Fold (10),0.982
84,gini,,4,1,0.001,balanced,K-Fold (5),0.992
84,gini,,4,1,0.001,balanced,Stratified K-Fold (5),0.987
84,gini,,4,1,0.001,balanced,Leave-One-Out,0.995
84,gini,,4,1,0.001,balanced,K-Fold (10),0.997
84,gini,,4,1,0.001,balanced,Stratified K-Fold (10),0.982
85,gini,,4,1,0.01,,K-Fold (5),0.979
85,gini,,4,1,0.01,,Stratified K-Fold (5),0.982
